text,labels
"<exercice>
  <consigne>
Dans chaque paire, recopie le mot qui finit par une lettre muette.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. le gaz ◆ le nez</li>
     <li>b. il est ◆ l’est</li>
     <li>c. hop ◆ le galop</li>
     <li>d. six ◆ vieux</li>
     <li>e. le maïs ◆ mais</li>
     <li>f. huit ◆ la nuit</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CocheMots
"<exercice>
  <consigne>
Dans ce texte, relève les mots qui se terminent par une lettre muette.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
Enfoncer un clou dans le bois est difficile à main nue mais bien plus facile avec un marteau. Les outils de ce type sont des machines simples. Ils facilitent et accélèrent le travail.

  </enonce>
<rest>
Mon encyclopédie « Comment ça marche ? » 6-9 ans, trad. C. Blanchard, © Éditions Gallimard Jeunesse, 2010.
</rest>
</exercice>",CocheMots
"<exercice>
  <consigne>
Associe chaque mot à deux mots de la même famille.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
drap longtemps sursauter hasard draperie allonger long hasarder hasardeux saut sauter draper

  </enonce>
<rest>

</rest>
</exercice>",Associe
"<exercice>
  <consigne>
Pour chaque adjectif, retrouve le nom correspondant.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
instinctif ➞ … respectable ➞ …

  </enonce>
<rest>

</rest>
</exercice>",TransformeMot
"<exercice>
  <consigne>
Pour chaque nom, trouve un verbe de la même famille. Puis, écris la lettre finale du nom.
  </consigne>
  <modele>
un chan… ➞ chanter, un chant
  </modele>
  <noteSC>

  </noteSC>
  <enonce>
le réci… ◆ un sau… ◆ le cam… ◆ le galo… ◆ le bavar… ◆ un bon…

  </enonce>
<rest>

</rest>
</exercice>",Autres
"<exercice>
  <consigne>
Écris les noms qui correspondent aux verbes suivants.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. regarder ◆ tricoter ◆ retarder</li>
     <li>b. prêter ◆ dégoûter ◆ rapporter</li>
     <li>c. progresser ◆ cadenasser ◆ embarrasser</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",TransformeMot
"<exercice>
  <consigne>
Aide-toi du féminin des adjectifs pour compléter les groupes nominaux. Souligne la lettre finale muette.
  </consigne>
  <modele>
une table basse ➞ un meuble bas
  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. une épaisse forêt ➞ un … buisson</li>
     <li>b. une longue journée ➞ un … moment</li>
     <li>c. une route plate ➞ un chemin …</li>
     <li>d. une valise lourde ➞ un cartable …</li>
     <li>e. une sorcière laide ➞ un ogre …</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Complète chaque mot avec la lettre finale muette qui convient.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Il est très genti… avec son frère.</li>
     <li>b. Ne rentre pas trop tar… !</li>
     <li>c. Couvre-toi, il fait froi… .</li>
     <li>d. Alor…, tu viens avec moi ?</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Écris les mots qui correspondent à ces parties du corps humain.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>

</rest>
</exercice>",RCImage
"<exercice>
  <consigne>
Complète chaque mot avec la lettre finale muette qui convient.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Les bateaux rentrent au por… .</li>
     <li>b. Le por… dort dans la boue.</li>
     <li>c. Le chan… du rossignol me ravit.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Recopie les phrases justes.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Tous les noms masculins terminés par le son [e] s’écrivent -é.</li>
     <li>b. Les noms de métiers terminés par le son [e] s’écrivent -er ou -ier.</li>
     <li>c. poirier, pommier et tous les noms d’arbres se terminent par -er ou -ier.</li>
     <li>d. Les prénoms masculins finissent tous par le son [e] ou [ je].</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CochePhrase
"<exercice>
  <consigne>
Recopie l’intrus dans chacune de ces listes.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. un poirier ◆ un olivier ◆ un cerisier ◆ un pêcher</li>
     <li>b. le rocher ◆ le boucher ◆ le carré ◆ le goûter</li>
     <li>c. un paquet ◆ le parquet ◆ le thé ◆ un cachet</li>
   </ol>

  </enonce>
<rest>
Un intrus s’est glissé parmi ces noms masculins. Retrouve-le et explique ton choix. crémier ◆ étudier ◆ serrurier ◆ policier ◆ officier ◆ brigadier
</rest>
</exercice>",Autres
"<exercice>
  <consigne>
Classe chaque nom dans l’une des trois colonnes. noms d’arbres fruitiers
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>

</rest>
</exercice>",Classe
"<exercice>
  <consigne>
Pour chacun de ces mots, écris s’il s’agit d’un verbe ou d’un nom.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. berger ◆ tapisser ◆ manger ◆ pâtissier</li>
     <li>b. oreiller ◆ rayer ◆ cavalier ◆ associer</li>
     <li>c. imagier ◆ imaginer ◆ crêpier ◆ crêper</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Écris le nom de métier qui correspond à chaque nom.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. la charpente ◆ la serrure ◆ la charcuterie</li>
     <li>b. la cuisine ◆ la douane ◆ l’épicerie ◆ la poterie</li>
     <li>c. la boucherie ◆ le fromage ◆ la bergerie ◆ la boulangerie</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",TransformeMot
"<exercice>
  <consigne>
Pour chaque nom de fruit, écris le nom de l’arbre fruitier correspondant.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. l’abricot ◆ la cerise ◆ la poire ◆ la pomme</li>
     <li>b. la figue ◆ la pêche ◆ l’amande ◆ le citron</li>
     <li>c. la châtaigne ◆ la noisette ◆ la noix</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",TransformeMot
"<exercice>
  <consigne>
Trouve le nom du métier qui correspond à chacune des définitions.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Éteindre les feux est une partie importante de son activité.</li>
     <li>b. Il travaille le bois et peut fabriquer des meubles.</li>
     <li>c. Il s’occupe des plantes et taille les arbustes.</li>
     <li>d. Il vend des poissons et des crustacés.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",TransformePhrase
"<exercice>
  <consigne>
Recopie les phrases en complétant les mots par -er, -é ou -et.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Le pompi… a éteint le feu.</li>
     <li>b. Les obj… dans la vitrine sont fragiles.</li>
     <li>c. Le berg… surveille les troupeaux.</li>
     <li>d. Le béb… guépard pèse 300 grammes à la naissance.</li>
     <li>e. Le jou… est cassé.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Complète les mots avec -é ou -er.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. le march… ◆ le bouch… ◆ le pr… ◆ le bl…</li>
     <li>b. le berg… ◆ le fromag… ◆ le d… ◆ le boulang…</li>
     <li>c. le caf… ◆ le carr… ◆ le maraîch… ◆ le fianc…</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Dans les phrases suivantes, complète les noms avec la terminaison qui convient.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Tous les matins, ét… comme hiver, le boulang… se lève à l’aube.</li>
     <li>b. Le vétérinaire soigne le chimpanz… au zoo.</li>
     <li>c. Le maraîch… cultive les légumes.</li>
     <li>d. Le bless… est transporté à l’hôpital en ambulance.</li>
     <li>e. Le bl… pousse dans les champs.</li>
     <li>f. Dans ma chambre, il y a du parqu… .</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Écris les noms masculins en
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
[e] ou [ je] qui correspondent à ces dessins. Utilise chacun de ces mots dans une phrase.
</rest>
</exercice>",Autres
"<exercice>
  <consigne>
Recopie l’intrus caché dans chaque liste.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. le terreau ◆ l’agneau ◆ le pot ◆ le rameau</li>
     <li>b. le boyau ◆ le flot ◆ le pot ◆ le mot</li>
     <li>c. le tuyau ◆ le fléau ◆ un noyau ◆ le couteau</li>
     <li>d. le bobo ◆ le cacao ◆ le dos ◆ le dodo</li>
     <li>e. le bateau ◆ l’eau ◆ le galop ◆ le cadeau</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",Autres
"<exercice>
  <consigne>
Complète les mots en choisissant l’une des terminaisons suivantes.
  </consigne>
  <modele>

  </modele>
  <noteSC>
Tu peux t’aider d’un dictionnaire.
  </noteSC>
  <enonce>


  </enonce>
<rest>
-au -eau -o -ot un tuy… ◆ le noy… ◆ un haric… ◆ le chât… ◆ un rât… ◆ un p… ◆ la mété… ◆ la noix de coc… ◆ un morc… ◆ un cad… ◆ un paqueb…
</rest>
</exercice>",CM
"<exercice>
  <consigne>
Complète chaque phrase avec le mot de la liste qui convient.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
écriteau ◆ galop ◆ broc ◆ trot ◆ crocs
   <ol>
     <li>a. Le chien retrousse ses babines et découvre ses … pour menacer le chat.</li>
     <li>b. Quand nous sommes arrivés devant le restaurant, un … annonçait : fermé pour travaux !</li>
     <li>c. Le … et le … sont deux allures différentes du cheval.</li>
     <li>d. J’ai tellement soif que je pourrais boire un … d’eau entier !</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Choisis, parmi les deux mots entre parenthèses, celui qui peut compléter la phrase.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
a. (vos – veau) … vêtements sont tout trempés, vous auriez dû prendre un parapluie. b. (lot – l’eau) Quelle chance ! Elle a gagné le gros … . c. (mot – maux) En cas de … de tête, prends un peu d’aspirine. d. (pot – peau) La bonne odeur du …-au-feu se répandait dans toute la cuisine.
</rest>
</exercice>",CM
"<exercice>
  <consigne>
Choisis le mot correctement orthographié et recopie la phrase.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Le (robeau – robot) Curiosity explore depuis longtemps la planète Mars.</li>
     <li>b. Les (panneaux – pannos) préviennent des dangers sur la route.</li>
     <li>c. Une (photo – fotau) de volcan est toujours impressionnante.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Écris les mots terminés par le son [o] représentés par les dessins.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>

</rest>
</exercice>",RCImage
"<exercice>
  <consigne>
Complète chaque phrase avec un mot terminé par le son [o].
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Le ros… est une plante qui aime avoir les pieds dans l’eau.</li>
     <li>b. Chaque jour, le journal télévisé se termine par l’annonce de la m… .</li>
     <li>c. Avant de sortir, il enfile son m… et noue son écharpe.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Chaque définition correspond à un mot terminé par le son [o]. Retrouve-le.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Chaque matin, je couvre la tête des messieurs élégants.</li>
     <li>b. On peut aussi dire bête.</li>
     <li>c. Mon contraire est bas.</li>
     <li>d. Sans lui, je ne peux pas me baigner à la piscine.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",TransformePhrase
"<exercice>
  <consigne>
Recopie chaque liste en ajoutant un mot qui s’écrit de la même façon.
  </consigne>
  <modele>

  </modele>
  <noteSC>
Vérifie dans un dictionnaire l’orthographe des mots trouvés.
  </noteSC>
  <enonce>

   <ol>
     <li>a. le bateau ◆ le chapeau ◆ …</li>
     <li>b. le cachot ◆ le matelot ◆ …</li>
     <li>c. le dodo ◆ la météo ◆ …</li>
     <li>d. un accroc ◆ le broc ◆ …</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",RC
"<exercice>
  <consigne>
Fais une liste de mots terminés par le son
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
[o], et utilise-les pour écrire des phrases qui riment. Je me jette à l’eau.   Je t’écris un mot…
</rest>
</exercice>",ExpressionEcrite
"<exercice>
  <consigne>
Recopie les mots invariables de ce texte.
  </consigne>
  <modele>

  </modele>
  <noteSC>
Tu peux vérifier tes réponses en essayant de mettre le mot au pluriel ou de le conjuguer.
  </noteSC>
  <enonce>
Lorsque le petit Poucet abandonné dans la forêt sema des cailloux pour retrouver son chemin,

  </enonce>
<rest>

</rest>
</exercice>",CocheMots
"<exercice>
  <consigne>
Classe les mots invariables dans le tableau. lieu quantité temps
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
aujourd’hui ici beaucoup depuis chez plusieurs autant partout demain

  </enonce>
<rest>

</rest>
</exercice>",Classe
"<exercice>
  <consigne>
Dans le texte, relève au moins quatre mots invariables.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
Envoyez-moi aussitôt votre plus grande grue, dit monsieur Bouillon. Le camion-grue n’arriva qu’une heure plus tard, avec un chauffeur et un grutier. Le grutier grimpa sur le toit et attacha des cordes au bras de Grandma. Puis, il la hissa à travers le toit.

  </enonce>
<rest>
Roald Dahl, La Potion magique de Georges Bouillon, © Roald Dahl Nominee Ltd © Éditions Gallimard pour la trad. Marie-Raymond Farré.
</rest>
</exercice>",CocheMots
"<exercice>
  <consigne>
Forme des mots invariables en remettant les lettres dans le bon ordre.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
S-A-J-I-A-M N-E-D-A-P-N-T I-S-A-S-U J-U-T-O-S-R-U-O

  </enonce>
<rest>

</rest>
</exercice>",Autres
"<exercice>
  <consigne>
Associe un mot invariable en violet à un mot invariable de sens contraire en orange.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
jamais souvent tôt peu parfois toujours tard beaucoup

  </enonce>
<rest>

</rest>
</exercice>",Associe
"<exercice>
  <consigne>
Complète avec par ou pour.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>

   <ol>
     <li>a. Il est passé … ici.</li>
     <li>b. Il est parti … toute la semaine.</li>
     <li>c. Il fait trop chaud … courir.</li>
     <li>d. Je relis ce livre … plaisir.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Complète ce texte avec les mots invariables proposés.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
puis ◆ chez ◆ soudain ◆ derrière ◆ pendant
   <ol>
     <li>a. La soucoupe s’est arrêtée … le voisin.</li>
     <li>b. … le hublot, on distingue une forme gélatineuse.</li>
     <li>c. … la porte de l’engin s’ouvre.</li>
     <li>d. Un extra-terrestre sort. Il nous dévisage … un moment.</li>
     <li>e. Et … il éclate d’un énorme rire qui le fait tomber de son engin.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",CM
"<exercice>
  <consigne>
Associe les mots invariables de sens contraire.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
jamais ➞ toujours avant ◆ derrière ◆ après ◆ près ◆ nulle part ◆ devant ◆ dedans ◆ partout ◆ loin ◆ dehors
</rest>
</exercice>",Associe
"<exercice>
  <consigne>
Remplace les expressions en gras par les mots invariables suivants.
  </consigne>
  <modele>

  </modele>
  <noteSC>
Tu peux changer l’ordre des mots, si nécessaire.
  </noteSC>
  <enonce>
demain ◆ quelquefois ◆ presque
   <ol>
     <li>a. Il a réussi à peu de chose près.</li>
     <li>b. De temps en temps, il recevait un colis de sa tante.</li>
     <li>c. Dans un proche avenir, il fera beau.</li>
   </ol>

  </enonce>
<rest>

</rest>
</exercice>",TransformePhrase
"<exercice>
  <consigne>

  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>


  </enonce>
<rest>
À l'oral Transforme ces phrases en ajoutant au moins un mot invariable et dis-les en mettant le bon ton. a. Quand je sors le matin, j’ai froid et je tremble. b. Mon gâteau préféré était celui que préparait ma grand-mère. c. Cherches-tu ta casquette ?
</rest>
</exercice>",EditPhrase
"<exercice>
  <consigne>
Dans le texte, relève les mots pour lesquels on a écrit m devant m, b ou p.
  </consigne>
  <modele>

  </modele>
  <noteSC>

  </noteSC>
  <enonce>
Dans une réserve au Kenya, de nombreux animaux cohabitent. Ensemble, ils partagent les mêmes espaces. La nuit venue, les girafes évitent de s’asseoir trop souvent car leurs grandes pattes les empêchent de se relever rapidement. Pour les milliers de gnous rassemblés dans les pâturages, il sera impossible d’échapper aux lionnes qui veillent non loin de là. Les hyènes viennent s’inviter impunément aux festins des lionnes. Elles ne font pas d’imprudences et avancent en groupes.

  </enonce>
<rest>

</rest>
</exercice>",CocheMots
